employId,studentId,companyName,position,salary,startDate,endDate,nationality,destination
E400955,S117808,Hyundai,DigitalMarketer,45989,2019-06-09,2025-07-18,Cambodia,2
E194922,S418494,UniversityofPennsylvania,Doctor/Physician,47397,2018-08-01,2024-01-18,Cameroon,0
E938965,S29220,CarnegieMellonUniversity,LabTechnician,64777,2022-12-01,2024-12-23,Dominica,0
E756492,S383184,Barclays,Musician,74280,2018-12-24,2023-07-31,Ethiopia,0
E695501,S577630,UniversityofSouthernCalifornia(USC),PoliceOfficer,84364,2020-10-11,2023-07-22,Grenada,1
E904669,S97270,UniversityofIllinoisUrbana-Champaign,FreelanceWriter,56637,2022-10-17,2024-04-16,CostaRica,1
E178472,S107986,Nissan,HRManager,60081,2019-02-25,2025-05-23,Cuba,1
E359679,S859408,Barclays,Dentist,44027,2018-11-12,2025-06-08,Burundi,0
E990361,S625235,Intel,IndustrialDesigner,61985,2021-10-29,2025-10-14,Czechia,2
E54362,S249795,Accenture,PoliticalScientist,85413,2021-12-06,2024-04-03,Guatemala,2
E920889,S817371,Philips,SolarPanelInstaller,95397,2020-06-25,2023-10-14,Iran,1
E157749,S316499,AstralinkRobotics,PoliceOfficer,84046,2020-04-17,2025-11-10,Grenada,0
E434491,S641520,Adidas,ProjectManager,86659,2018-04-01,2023-02-27,Guinea,2
E420034,S810436,Intel,CivilEngineer,34779,2022-05-02,2025-02-21,Benin,2
E352269,S800629,Panasonic,RealEstateAgent,87547,2022-07-31,2025-05-31,Guinea-Bissau,0
E843333,S921515,PepsiCo,Librarian,67921,2021-11-13,2023-05-10,Egypt,1
E873319,S384787,UniversityofPennsylvania,Florist,55680,2019-05-29,2023-03-04,Congo(Republic),0
E751468,S4566,Audi,Electrician,49599,2021-02-16,2024-08-22,CentralAfricanRepublic,2
E268894,S193737,Nissan,IndustrialDesigner,61764,2020-09-24,2023-11-05,Czechia,1
E615242,S429001,Siemens,Mechanic,71896,2020-12-03,2025-04-09,Estonia,1
E596442,S398172,DukeUniversity,Microbiologist,73612,2022-08-20,2024-02-02,Eswatini,1
E981447,S216252,HSBC,PoliticalScientist,85191,2019-11-26,2025-06-03,Guatemala,1
E376623,S85320,Philips,Firefighter,53707,2020-07-29,2023-03-04,Comoros,1
E750545,S891762,UniversityofNorthCarolinaatChapelHill,Florist,55756,2022-07-18,2024-05-20,Congo(Republic),0
E567766,S139616,DukeUniversity,FilmDirector,51845,2021-10-02,2023-12-23,China,1
E295845,S371450,UniversityofWisconsin-Madison,GameDeveloper,58263,2019-12-14,2024-06-30,Côted'Ivoire,2
E559868,S91143,UniversityofWarwick,GraphicDesigner,58786,2018-07-03,2023-03-26,Croatia,0
E805809,S630065,Audi,Copywriter,39770,2018-08-02,2025-11-12,Brazil,2
E791967,S652705,UniversityofPennsylvania,Doctor/Physician,47129,2021-01-01,2025-03-24,Cameroon,0
E814489,S338704,McGillUniversity,ITSupportSpecialist,63297,2020-04-07,2024-12-02,Denmark,2
E378189,S577309,Samsung,DroneOperator,47943,2020-09-21,2025-02-24,Canada,2
E652853,S558304,IKEA,ITSupportSpecialist,63118,2022-07-07,2025-04-04,Denmark,2
E836345,S841508,Hyundai,ITSupportSpecialist,63582,2018-01-19,2023-03-30,Denmark,2
E937612,S796186,UniversityofCaliforniaLosAngeles(UCLA),Dentist,44476,2022-06-07,2023-08-15,Burundi,1
E84890,S675917,Samsung,MarketingManager,71568,2021-08-25,2025-06-24,Eritrea,2
E734358,S403819,L'Oréal,FlightAttendant,54963,2019-05-09,2024-08-01,Congo(DemocraticRepublic),0
E509665,S182989,Xiaomi,PhysicalTherapist,80971,2019-03-22,2025-10-30,Germany,0
E211870,S712104,Nike,DataAnalyst,41841,2018-05-16,2023-07-24,Bulgaria,0
E606119,S747561,CornellUniversity,GraphicDesigner,59585,2020-08-31,2025-06-02,Croatia,1
E109552,S632416,Philips,Nurse,75054,2021-08-16,2023-07-22,Fiji,1
E385042,S899724,NorthwesternUniversity,LogisticsManager,68699,2020-03-06,2024-11-17,ElSalvador,2
E5681,S556348,Canon,DigitalMarketer,46022,2022-02-20,2023-07-01,Cambodia,1
E810802,S45000,EchelonDynamics,FlightAttendant,55288,2021-09-09,2025-09-13,Congo(DemocraticRepublic),0
E26472,S811436,UniversityofMichigan,Pilot,82059,2018-03-16,2024-01-28,Ghana,0
E410274,S676853,Canon,DigitalMarketer,46202,2020-08-02,2023-03-13,Cambodia,1
E933671,S958979,Hyundai,CivilEngineer,34994,2018-07-14,2025-08-25,Benin,2
E205471,S838257,HSBC,Mechanic,72515,2022-03-16,2024-01-20,Estonia,1
E35600,S63172,Vodafone,Mechanic,71987,2021-09-21,2023-03-27,Estonia,0
E79140,S718658,IKEA,Pharmacist,78950,2021-06-02,2023-12-29,Gambia,2
E387361,S142767,Hitachi,Journalist,64487,2018-03-08,2023-03-07,Djibouti,1
E681775,S397736,UniversityofCaliforniaLosAngeles(UCLA),FilmDirector,52326,2022-03-24,2024-04-19,China,1
E866901,S417799,Boeing,DroneOperator,47816,2020-01-20,2023-02-19,Canada,0
E31490,S856700,UniversityofNorthCarolinaatChapelHill,Landscaper,66101,2020-01-01,2023-07-07,DominicanRepublic,0
E734933,S887209,DHL,Florist,56312,2018-08-11,2024-11-30,Congo(Republic),1
E991088,S266258,Siemens,Pilot,82001,2019-04-26,2024-08-30,Ghana,1
E437878,S615972,Hitachi,Paramedic,78203,2022-11-14,2023-11-17,Gabon,1
E661100,S271767,Airbus,Plumber,83564,2019-07-01,2024-09-03,Greece,2
E794476,S493191,ZenithPulseMedia,Pilot,81920,2022-10-19,2024-03-10,Ghana,2
E159769,S707793,Barclays,ConstructionWorker,37613,2020-01-21,2025-10-01,BosniaandHerzegovina,0
E215331,S956174,Nike,ContentCreator,38962,2021-11-25,2023-10-04,Botswana,0
E886105,S368957,IKEA,GameDeveloper,58303,2018-05-03,2024-07-12,Côted'Ivoire,2
E359515,S561246,Panasonic,PoliticalScientist,85587,2020-08-21,2024-02-27,Guatemala,0
E602403,S263371,UniversityofVirginia,Nurse,75155,2020-12-02,2025-08-18,Fiji,1
E96451,S477471,UniversityofPennsylvania,Journalist,63634,2018-06-05,2023-03-05,Djibouti,0
E514803,S922604,DHL,Photographer,79899,2019-04-02,2024-09-25,Georgia,1
E990176,S208107,Siemens,FilmDirector,52070,2018-11-17,2024-08-31,China,2
E444378,S524613,Barclays,ResearchScientist,88000,2021-03-10,2023-02-18,Guyana,0
E374080,S869474,IKEA,Dietitian/Nutritionist,44618,2021-07-23,2025-11-04,CaboVerde,2
E336317,S435275,Mitsubishi,Farmer,51137,2019-07-09,2025-03-24,Chile,2
E385805,S999084,Intel,FreelanceWriter,57083,2021-07-02,2024-09-15,CostaRica,2
E494283,S102772,Intel,Farmer,50874,2022-02-18,2024-02-27,Chile,2
E79032,S585621,Philips,FinancialAdvisor,53171,2018-10-04,2023-04-22,Colombia,1
E913290,S519335,UniversityofPennsylvania,Copywriter,39838,2020-02-20,2025-03-18,Brazil,0
E217636,S256256,GeorgiaInstituteofTechnology,Dentist,44278,2020-12-01,2023-03-04,Burundi,2
E995141,S872133,Boeing,Microbiologist,72871,2020-10-17,2024-05-22,Eswatini,0
E529914,S280791,Novartis,Firefighter,54407,2018-06-21,2023-05-20,Comoros,0
E68001,S823993,Audi,HRManager,60382,2022-08-18,2023-05-05,Cuba,2
E215238,S719766,NewYorkUniversity(NYU),GraphicDesigner,59301,2019-11-05,2023-07-05,Croatia,0
E156290,S1278,Accenture,OperationsManager,77286,2020-05-28,2023-01-18,France,2
E425885,S626163,JohnsHopkinsUniversity,Pharmacist,78740,2020-07-02,2025-04-26,Gambia,2
E518397,S710914,Hyundai,PhysicalTherapist,81108,2018-04-29,2025-01-23,Germany,2
E102259,S558673,UniversityofSouthernCalifornia(USC),FlightAttendant,54740,2020-04-21,2024-09-08,Congo(DemocraticRepublic),1
E167679,S578793,Siemens,RoboticsEngineer,90533,2019-05-04,2024-07-07,Honduras,1
E619856,S138031,Pfizer,Doctor/Physician,46783,2022-09-24,2025-06-05,Cameroon,2
E378235,S210983,DHL,FinancialAdvisor,53399,2018-06-02,2025-04-02,Colombia,1
E41474,S749888,Airbus,Firefighter,53833,2018-01-22,2023-06-20,Comoros,2
E666450,S999525,IKEA,HVACTechnician,60862,2021-06-27,2024-06-16,Cyprus,2
E643469,S767350,Vodafone,ITSupportSpecialist,62876,2018-05-17,2024-02-05,Denmark,0
E822680,S647552,GeorgiaInstituteofTechnology,FlightAttendant,55160,2019-01-11,2025-11-23,Congo(DemocraticRepublic),2
E259910,S439672,BYD,PhysicalTherapist,80858,2020-03-08,2023-12-14,Germany,1
E77682,S274667,Audi,DroneOperator,47711,2018-10-05,2025-04-16,Canada,2
E774366,S372449,DHL,Electrician,49168,2022-11-11,2025-03-06,CentralAfricanRepublic,1
E111140,S142661,Accenture,LogisticsManager,68742,2022-11-08,2023-04-05,ElSalvador,2
E577179,S320234,LG,ContentCreator,39159,2020-04-24,2023-02-05,Botswana,0
E619297,S416555,Mitsubishi,Librarian,68507,2021-05-29,2024-05-05,Egypt,2
E828210,S556610,UniversityofSouthernCalifornia(USC),DigitalMarketer,45910,2019-11-03,2023-01-27,Cambodia,1
E394157,S520242,Siemens,GameDeveloper,58406,2018-01-06,2025-05-05,Côted'Ivoire,2
E703407,S227029,Pfizer,LogisticsManager,69032,2018-12-30,2023-05-29,ElSalvador,2
E201631,S68063,PepsiCo,LabTechnician,65253,2020-01-04,2023-01-26,Dominica,1
E187670,S204673,PepsiCo,Farmer,51523,2022-01-17,2025-04-19,Chile,1
E458509,S285871,Pfizer,LabTechnician,65181,2018-09-04,2024-01-25,Dominica,2
E882631,S159743,Barclays,OperationsManager,77504,2020-06-13,2023-08-22,France,0
E205622,S167442,Siemens,IndustrialDesigner,61718,2020-02-21,2025-12-24,Czechia,1
E783420,S363720,Vodafone,CustomerServiceRepresentative,41183,2019-05-05,2024-05-08,Brunei,0
E246417,S655561,Adidas,DigitalMarketer,45875,2018-11-23,2025-01-28,Cambodia,2
E930015,S261197,Siemens,Doctor/Physician,46921,2019-06-30,2024-02-23,Cameroon,1
E426922,S851675,Hyundai,ClinicalPsychologist,37105,2022-06-26,2023-05-27,Bolivia,2
E385191,S899797,DHL,HVACTechnician,61522,2021-02-14,2024-01-08,Cyprus,1
E17482,S543825,Panasonic,Pilot,81678,2022-11-07,2024-09-01,Ghana,0
E482862,S868810,GeorgiaInstituteofTechnology,DroneOperator,48320,2018-11-04,2023-07-08,Canada,2
E62999,S185655,AstralinkRobotics,ITSupportSpecialist,62796,2019-03-22,2024-03-04,Denmark,0
E657857,S335005,Mercedes-Benz,Doctor/Physician,46780,2020-02-28,2024-05-22,Cameroon,0
E761964,S111691,Siemens,Firefighter,53817,2018-02-28,2023-09-18,Comoros,1
E37880,S443247,Tencent,EventPlanner,50295,2018-02-09,2024-08-21,Chad,2
E674956,S791809,Hyundai,Dentist,44363,2020-06-06,2025-07-29,Burundi,2
E984249,S985401,Philips,HVACTechnician,60859,2021-05-24,2024-11-01,Cyprus,1
E38378,S873451,BostonUniversity,LawEnforcementOfficer,67365,2019-12-07,2023-03-03,Ecuador,2
E407761,S793223,Vodafone,Cleaner,36047,2020-05-24,2025-12-20,Bhutan,0
E358283,S863902,Siemens,HVACTechnician,61064,2020-06-13,2023-06-23,Cyprus,2
E888249,S383801,DukeUniversity,Firefighter,53801,2021-03-03,2024-01-25,Comoros,1
E570116,S180334,Novartis,Electrician,49234,2020-06-20,2023-11-17,CentralAfricanRepublic,0
E907682,S109559,L'Oréal,ProjectManager,85817,2018-09-24,2023-11-12,Guinea,0
E967899,S252741,Airbus,Electrician,48697,2020-08-24,2023-05-11,CentralAfricanRepublic,2
E144807,S507072,UniversityofVirginia,DigitalMarketer,45850,2019-06-07,2024-04-01,Cambodia,1
E351360,S497304,PepsiCo,GameDeveloper,58354,2020-01-30,2024-02-12,Côted'Ivoire,1
E421423,S32583,Adidas,Dentist,43657,2019-07-02,2023-03-25,Burundi,2
E531362,S466081,BYD,Landscaper,66430,2018-10-09,2024-12-06,DominicanRepublic,1
E609015,S989834,UniversityofWarwick,Landscaper,66093,2018-08-07,2025-10-17,DominicanRepublic,0
E650372,S545501,UniversityofManchester,Mechanic,71660,2022-01-31,2025-06-06,Estonia,2
E308613,S891554,Hyundai,IndustrialDesigner,62400,2022-04-14,2025-12-11,Czechia,2
E294091,S760051,Airbus,PoliceOfficer,83953,2018-04-03,2025-09-06,Grenada,2
E979782,S836892,Vodafone,Landscaper,66487,2021-12-16,2025-01-31,DominicanRepublic,0
E928643,S296490,Coca-Cola,Chef,33463,2020-01-12,2025-04-21,Belgium,0
E488928,S754480,Vodafone,RealEstateAgent,86680,2022-10-12,2025-04-03,Guinea-Bissau,0
E423246,S60390,Novartis,Firefighter,54599,2018-07-30,2024-01-07,Comoros,0
E839301,S337018,L'Oréal,IndustrialDesigner,62457,2018-12-02,2024-10-05,Czechia,0
E737334,S779283,Audi,FreelanceWriter,56649,2018-12-03,2025-12-05,CostaRica,2
E823370,S872727,UniversityofWashington,DataScientist,42813,2021-04-27,2025-06-21,BurkinaFaso,2
E76443,S410166,Siemens,RealEstateAgent,86918,2022-01-08,2024-09-16,Guinea-Bissau,2
E615832,S598325,UniversityofVirginia,HVACTechnician,60879,2018-02-20,2023-11-20,Cyprus,1
E38643,S226865,UniversityofVirginia,FlightAttendant,55197,2019-05-02,2024-08-12,Congo(DemocraticRepublic),1
E175013,S590939,Mercedes-Benz,Journalist,64420,2022-02-28,2023-12-03,Djibouti,0
E223141,S480310,Siemens,PoliticalScientist,84883,2019-05-03,2025-04-26,Guatemala,1
E387414,S948030,Siemens,Firefighter,54495,2020-07-05,2023-11-29,Comoros,1
E75436,S392562,SAP,Cleaner,36233,2021-01-07,2025-11-23,Bhutan,1
E664521,S557055,Mitsubishi,FilmDirector,52348,2021-12-02,2025-05-03,China,2
E937200,S989453,Sony,Journalist,63792,2018-09-06,2025-06-10,Djibouti,0
E580237,S32724,Volkswagen,IndustrialDesigner,62453,2020-02-09,2025-10-15,Czechia,0
E838880,S650151,Barclays,FlightAttendant,55595,2019-01-17,2025-01-18,Congo(DemocraticRepublic),0
E320110,S80089,Mercedes-Benz,Electrician,49487,2021-12-04,2024-02-03,CentralAfricanRepublic,0
E590357,S652222,McGillUniversity,MachineOperator,70224,2021-03-13,2024-05-08,EquatorialGuinea,2
E306070,S632324,Vodafone,Nurse,74735,2019-03-28,2023-10-29,Fiji,0
E582852,S362497,UniversityofWarwick,GraphicDesigner,58651,2022-09-16,2024-01-23,Croatia,0
E439252,S386141,Intel,EventPlanner,50260,2022-11-23,2023-09-17,Chad,2
E346173,S36182,Mercedes-Benz,Landscaper,66252,2021-12-17,2023-01-24,DominicanRepublic,0
E175803,S825028,UniversityofNorthCarolinaatChapelHill,FreelanceWriter,57111,2020-03-27,2024-08-25,CostaRica,0
E346118,S295828,Samsung,DigitalMarketer,46584,2020-06-27,2024-12-22,Cambodia,2
E346789,S941197,Tesla,Nurse,75501,2020-07-08,2024-07-12,Fiji,0
E161740,S376777,UniversityofMichigan,FlightAttendant,55435,2020-08-08,2023-11-24,Congo(DemocraticRepublic),0
E26490,S177541,Barclays,Pharmacist,78781,2021-04-30,2024-03-11,Gambia,0
E538565,S32821,IKEA,ConstructionWorker,38557,2018-07-29,2023-07-05,BosniaandHerzegovina,2
E929839,S494251,UniversityofCaliforniaLosAngeles(UCLA),DigitalMarketer,45861,2018-03-20,2024-03-17,Cambodia,1
E332069,S921550,AstralinkRobotics,GameDeveloper,57991,2020-09-28,2023-01-29,Côted'Ivoire,0
E264614,S749715,Coca-Cola,ITSupportSpecialist,63277,2020-09-29,2023-02-26,Denmark,0
E546386,S207519,LG,OperationsManager,76932,2022-08-01,2023-01-10,France,0
E267491,S655242,Sony,LawEnforcementOfficer,66962,2020-09-29,2023-02-18,Ecuador,0
E8174,S646614,Adidas,CustomerServiceRepresentative,41167,2022-12-16,2025-05-11,Brunei,2
E743136,S251144,NewYorkUniversity(NYU),Copywriter,39725,2019-03-07,2025-01-27,Brazil,0
E298046,S299575,UniversityofNorthCarolinaatChapelHill,GameDeveloper,58055,2019-11-02,2024-07-04,Côted'Ivoire,0
E658303,S450504,L'Oréal,DroneOperator,48503,2018-01-16,2023-03-10,Canada,0
E189196,S596736,Barclays,Farmer,51319,2021-04-10,2024-11-05,Chile,0
E581405,S412521,Vodafone,LabTechnician,64794,2021-01-01,2024-05-12,Dominica,0
E559813,S67555,Samsung,DataAnalyst,41605,2021-10-21,2025-02-11,Bulgaria,2
E894811,S179051,Canon,SocialMediaManager,91704,2022-09-10,2025-05-31,Iceland,1
E728543,S2986,BostonUniversity,Landscaper,65749,2019-06-02,2025-05-21,DominicanRepublic,2
E68011,S760051,Airbus,PoliceOfficer,83953,2019-01-29,2023-08-16,Grenada,2
E420233,S111235,UniversityofWashington,HVACTechnician,60724,2019-10-04,2025-09-19,Cyprus,2
E519358,S1489,UniversityofWashington,HVACTechnician,60799,2018-12-18,2023-03-25,Cyprus,2
E263185,S482972,Lenovo,PoliceOfficer,84622,2020-01-16,2025-09-24,Grenada,1
E603875,S138352,Pfizer,PoliceOfficer,84260,2020-07-22,2024-11-06,Grenada,2
E203202,S659989,McGillUniversity,MarketingManager,71600,2022-12-24,2024-10-31,Eritrea,2
E976038,S186039,Mercedes-Benz,GraphicDesigner,59594,2022-02-15,2024-10-14,Croatia,0
E631352,S281139,PepsiCo,DigitalMarketer,45851,2021-02-11,2023-12-29,Cambodia,1
E673438,S976138,UniversityofWashington,GraphicDesigner,59147,2019-09-03,2025-02-12,Croatia,2
E751786,S396385,ZenithPulseMedia,Musician,73776,2022-04-08,2025-08-23,Ethiopia,2
E871264,S202594,UniversityofTexasatAustin,GraphicDesigner,59432,2022-09-01,2025-03-18,Croatia,0
E447820,S16388,Philips,Electrician,49576,2022-03-20,2024-10-23,CentralAfricanRepublic,1
E218348,S881340,Intel,DigitalMarketer,45661,2020-08-25,2023-10-24,Cambodia,2
E546015,S8794,Lenovo,Microbiologist,73123,2021-01-23,2024-02-22,Eswatini,1
E394981,S374278,Hyundai,Doctor/Physician,47004,2018-10-24,2024-02-26,Cameroon,2
E699208,S610953,UniversityofTexasatAustin,FlightAttendant,55497,2019-04-10,2023-10-11,Congo(DemocraticRepublic),0
E378057,S381402,Toshiba,Plumber,83374,2022-09-23,2024-03-14,Greece,0
E92029,S147103,LG,Dietitian/Nutritionist,45467,2022-06-19,2024-06-10,CaboVerde,0
E996930,S567921,L'Oréal,Mechanic,72597,2020-08-23,2023-06-21,Estonia,0
E587389,S347517,UniversityofPennsylvania,Electrician,49158,2018-08-13,2025-07-14,CentralAfricanRepublic,0
E599958,S67464,DHL,ProjectManager,86371,2022-10-02,2023-02-13,Guinea,1
E977608,S578535,Hitachi,FlightAttendant,55354,2022-11-18,2024-01-11,Congo(DemocraticRepublic),1
E761214,S466380,BYD,LabTechnician,64871,2019-08-19,2025-09-26,Dominica,1
E373291,S345586,JohnsHopkinsUniversity,Mechanic,71893,2019-03-23,2025-06-13,Estonia,2
E882291,S708608,UniversityofWisconsin-Madison,Electrician,49232,2018-09-13,2025-02-03,CentralAfricanRepublic,2
E649143,S821849,UniversityofWisconsin-Madison,DigitalMarketer,46179,2018-05-14,2024-05-15,Cambodia,2
E387222,S471380,UniversityofOslo,FlightAttendant,54979,2018-02-17,2023-04-23,Congo(DemocraticRepublic),0
E553437,S286417,EchelonDynamics,PoliceOfficer,84158,2022-04-26,2025-06-02,Grenada,0
E302044,S344038,Novartis,Electrician,49315,2019-01-31,2024-08-24,CentralAfricanRepublic,0
E902745,S136484,Vodafone,FreelanceWriter,56915,2019-03-11,2024-09-23,CostaRica,0
E44630,S944745,CornellUniversity,EventPlanner,49700,2020-09-06,2023-05-22,Chad,1
E617316,S174283,Toshiba,ProjectManager,85988,2019-10-26,2023-02-11,Guinea,0
E616292,S375841,Accenture,MachineOperator,70591,2020-05-30,2025-03-14,EquatorialGuinea,2
E833118,S335005,Mercedes-Benz,Doctor/Physician,46780,2021-05-01,2024-03-18,Cameroon,0
E845341,S561355,UniversityofPennsylvania,GraphicDesigner,58905,2019-02-21,2024-02-18,Croatia,0
E142247,S749383,Santander,LawEnforcementOfficer,66869,2022-03-04,2024-09-23,Ecuador,1
E859310,S365222,LVMH,Photographer,80282,2021-12-08,2023-12-15,Georgia,2
E398350,S676052,Adidas,ContentCreator,39377,2020-05-19,2025-06-02,Botswana,2
E174356,S467649,UniversityofTexasatAustin,Nurse,74742,2018-05-15,2025-06-02,Fiji,0
E377804,S496548,AstralinkRobotics,Firefighter,54064,2020-04-01,2023-08-26,Comoros,0
E91255,S528890,Vodafone,Pharmacist,79539,2019-05-17,2023-02-05,Gambia,0
E457493,S82405,Audi,ConstructionWorker,37940,2019-05-02,2024-09-29,BosniaandHerzegovina,2
E603436,S829456,L'Oréal,RealEstateAgent,87154,2021-09-08,2024-12-15,Guinea-Bissau,0
E787150,S54813,Siemens,FinancialAdvisor,52892,2018-12-08,2023-10-28,Colombia,1
E459093,S579209,Barclays,DataAnalyst,41828,2019-02-04,2024-03-19,Bulgaria,0
E223678,S882513,Samsung,Doctor/Physician,47297,2019-08-24,2023-04-25,Cameroon,2
E528341,S336833,Siemens,HRManager,60442,2021-11-09,2023-12-02,Cuba,1
E548603,S69850,Hyundai,Dietitian/Nutritionist,45507,2018-09-27,2025-09-21,CaboVerde,2
E443638,S283198,PepsiCo,LogisticsManager,68866,2022-11-02,2025-10-07,ElSalvador,1
E888473,S582339,Boeing,Librarian,67871,2022-11-21,2023-08-14,Egypt,0
E299807,S879238,Toshiba,Doctor/Physician,46771,2021-02-23,2023-06-17,Cameroon,0
E384952,S466957,SAP,FreelanceWriter,57582,2019-05-20,2023-07-16,CostaRica,1
E431541,S122326,DHL,SoftwareDeveloper,93868,2019-06-26,2023-11-19,Indonesia,1
E950244,S468976,Santander,MarketingManager,71163,2021-09-01,2025-09-19,Eritrea,1
E665005,S384915,Philips,PoliticalScientist,84920,2020-07-06,2023-04-01,Guatemala,1
E298284,S117135,Hyundai,ITSupportSpecialist,63462,2020-01-06,2025-12-31,Denmark,2
E637464,S552893,Samsung,Pharmacist,79311,2022-02-01,2023-01-31,Gambia,2
E361872,S697422,UniversityofGlasgow,MarketingManager,70894,2021-12-03,2025-04-12,Eritrea,1
E758167,S332025,UniversityofBritishColumbia(UBC),IndustrialDesigner,61881,2022-02-24,2023-04-26,Czechia,1
E104200,S155643,UniversityofBritishColumbia(UBC),Microbiologist,73103,2021-10-10,2024-08-16,Eswatini,1
E86891,S207412,Xiaomi,GameDeveloper,58112,2019-03-11,2024-07-27,Côted'Ivoire,0
E492874,S816843,Coca-Cola,Cleaner,35982,2020-12-07,2024-12-29,Bhutan,0
E582253,S140939,PepsiCo,MarketingManager,71530,2018-09-18,2023-12-18,Eritrea,1
E105191,S92439,Mercedes-Benz,FinancialAdvisor,53506,2022-07-30,2024-09-11,Colombia,0
E395657,S927868,Xiaomi,HVACTechnician,61528,2022-06-03,2023-03-30,Cyprus,0
E283191,S862758,JohnsHopkinsUniversity,Dentist,44489,2022-01-28,2023-07-03,Burundi,2
E119693,S880981,Vodafone,Mechanic,72446,2018-12-27,2023-08-23,Estonia,0
E797962,S168194,UniversityofVirginia,Dentist,44435,2021-11-22,2023-01-09,Burundi,1
E825471,S929449,DHL,Paramedic,77842,2022-11-27,2024-10-03,Gabon,1
E644806,S578151,Airbus,FinancialAdvisor,52980,2020-09-21,2025-06-05,Colombia,2
E572220,S403592,UniversityofMichigan,Florist,56455,2022-08-11,2023-03-30,Congo(Republic),0
E558906,S881245,Nissan,HVACTechnician,60967,2018-09-03,2023-06-08,Cyprus,1
E912405,S624103,IKEA,MachineOperator,69702,2019-07-31,2023-01-11,EquatorialGuinea,2
E708253,S414315,CarnegieMellonUniversity,Firefighter,53783,2021-11-10,2025-02-13,Comoros,0
E524730,S518318,Pfizer,PoliticalScientist,85654,2018-09-17,2025-01-28,Guatemala,2
E198718,S25328,UniversityofWarwick,Landscaper,65737,2021-11-10,2024-03-12,DominicanRepublic,0
E241372,S345889,CornellUniversity,Mechanic,71848,2022-08-23,2024-01-15,Estonia,1
E801123,S606577,Sony,LabTechnician,65386,2018-03-10,2024-06-16,Dominica,0
E887729,S846796,HSBC,SocialMediaManager,91732,2021-02-13,2023-03-31,Iceland,1
E480267,S929894,HSBC,MarketingManager,70896,2018-03-12,2024-04-13,Eritrea,1
E829374,S460697,PepsiCo,ResearchScientist,88230,2018-04-29,2025-11-01,Guyana,1
E808868,S802838,UniversityofVirginia,Dietitian/Nutritionist,45296,2021-09-02,2024-05-03,CaboVerde,1
